"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"55","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Hammad Hussain","Good AV, easy to use even if you have pre installed you can just enter the cpde to renew the subscription","Reviewed in the United Kingdom on 19 February 2024"
"56","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Slaz","1 - Bought the product - code provided informed me I had to contact Macafee2- Macafee contacted me and said this product no longer exists and attempted to sell me a more comprehensive product.3 - Result - product does NOT work and I am £12.99 put of pocket.Do Not sell products that are no longer valid !!!!!!","Reviewed in the United Kingdom on 29 October 2023"
"57","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Lindy phone","The McAfee Protection Plan is value for money, however I did have problems installing the plan, I had to ring McAfee to make sure that it was in installed.","Reviewed in the United Kingdom on 23 January 2024"
"58","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Paul Molloy","Very easy to install.","Reviewed in the United Kingdom on 27 February 2024"
"59","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Jeanette McCathie","I have happily used McAfee cover for several years..auto renewal was going to cost me £110....no question as to buy this cover & save nearly £100.","Reviewed in the United Kingdom on 28 January 2024"
"60","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Toure","Very nice","Reviewed in the United Kingdom on 1 March 2024"
"61","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","4.4 out of 5 stars","Verified Purchase","David Robertson","I have used McAfee products for years and they are relatively simple to install and use. For me they do provide a number of solid security capabilities. I hate the nag screens that come up when the license is running out (please sort this McAfee).","Reviewed in the United Kingdom on 12 January 2024"
"62","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Anthony Johnson","Used McAfee for years, been happy with it. Coming up for renewal, started receiving reminders from McAfee, offering ""special offer"" for renewing, at £70+. Hmm, should I do that, or buy from Amazon at £15 ? Fuss free install, will happily do the same every year.","Reviewed in the United Kingdom on 8 February 2024"
"63","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Debbie from dursley","Does what I need","Reviewed in the United Kingdom on 29 January 2024"
"64","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Ian h","Blocked internet on iPhone completely so I removed it. Worked fine on my laptop","Reviewed in the United Kingdom on 20 January 2024"
"65","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Thundercatton","I brought this after having been with kaspersky and then getting cold feet due to their links with the Russian Govt.McAfee seems to be a good reliable anti virus program generally.It does have some issues- it’s not overly user friendly and it has an endless amount of pop ups and advertisements which is annoying- even when you’re already in a subscription.It also doesn’t seem to block pop ups as well as other anti virus software I have used in the past.","Reviewed in the United Kingdom on 5 December 2023"
"66","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Lo C.","Effectively you must activate auto renew to get the 3 extra months exclusively for Amazon. If I were given to know this from the production description, I would have bought Norton, which Amazon advertises as auto renew is required. This is an unfair campaign with unequal disclosure. Please beware and if you turn on autorenew for the 3 extra months, remember deactivate the feature as the autorenewal cost is several times more expensive","Reviewed in the United Kingdom on 20 February 2024"
"67","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","3.0 out of 5 stars","Verified Purchase","anon","A good anti-virus security software by McAfee, this one was for 5 devices.","Reviewed in the United Kingdom on 20 February 2024"
"68","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","AA","Easy to install","Reviewed in the United Kingdom on 19 February 2024"
"69","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","JULIUS IAN","Everything looks good!","Reviewed in the United Kingdom on 10 February 2024"
"70","McAfee Total Protection 2024 Amazon Exclusive, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|15 Month Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Jay M","This is a great bargain.  You can secure free apps eg: Laptops and Phones.","Reviewed in the United Kingdom on 2 February 2024"
